tema;canal;titulo;score;likes;dislikes;link;user;comment
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;ZONEofTECH;Haha :D thats great :) By the way I have a playlist in which I upload only Apple videos so be sure to check it out I have a bunch of reviews comparison and stuff like that Also be sure to SUBSCRIBE to my channel if you enjoyed my content and would like to see more :) Cheers 
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;ZONEofTECH;Thx :D be sure to SUBSCRIBE to my channel if you enjoyed my content Cheers :D  
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;Yorkielover07;Where can I get one brand new 
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;SignatureCha0s;Better than the iPod Shuffle
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;J BRO 007;hahaha i have the same ipod nano and it too was my first venture into buying an apple product it was the first ipod that i actually liked and still like to this day i just went to game stop and bought a used but well taken care of black 8 gig ipod nano 3rd gen and i plan to keep using then till they stop working
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;Isai Chavez;i still use mine up to today 2013
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;The Aztech;I dont have anything against apple its just not me This little gadget however has me wanting to buy one lol In my own opinion this is the best design for the ipod nano ever made
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;juan1000806;ebay or amazon
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;DeeteeTube;why get this when you can get an ipod classic its exactly the same just that it is a bit thicker and bigger also its mainly know for its storage space and it has 160gb version and if you dont care about storage space you clearly dont care about music
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;Luis Fernando Lopez;Hold the play button
Tech;ZONEofTECH;Apple iPod Nano 3rd generation: Unboxing;3.92437;87;32;KelZfz4S4TA;ZONEofTECH;Yeah good old times Be sure to subscribe if you liked this video like it even favorite it if you want Ill be posting over 30 videos in the upcoming days all of them filmed in 1080p It would help me a lot since at the moment I do not have so many subscribers nor views Thank you
Tech;ZONEofTECH;MacBook Pro kernel panic;5;3;0;2PlxkcZASOM;PenguinGaming516;Hey couls make a tuttorial on how to fix it
Tech;ZONEofTECH;MacBook Pro kernel panic;5;3;0;2PlxkcZASOM;ZONEofTECH;SOLVED: It seems that one of my RAM is loose Thats what the 3 beeps meant
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Alex Morris;I had this last year It lasted 9 months first the light went out then the fan stopped working But all in all it worked very well plus I got it off eBay for 67 with bucks (Free shipping) 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Lee Lees;zlaeben
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Dylan Perez;Or just make one cheaper and more efficient
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Nah I usually talk like that when presenting the product Its quite difficult for me to make these videos in English since its not my first language Anyway thx you again for watching and also for subbing :) Oh and thx for the extra views its really appreciated 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Thx what do you mean by a normal voice
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;TheFABIOCOOL;I cant believe someone actually gave me this for christmas  Overclocking right now
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;MJTbreww;was this the X2 X3 or just nothing
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;AznMatt71;where did you buy this
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;TheMegaPotato Man;Does this support 173 inch laptops
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;xXTheLionKing4EverXx;Does this work well when gaming Because when I play Skyrim or any games my laptop goes to hot like a fire XD 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Fragaholik;So had it broke by now
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Talestory JL;how loud is the noise in dB (decibel)
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;pcgamerboyz;from were
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;MrSmileybest;i have one its works good and its cheap but i have switch the fan from here to pull out the air i thinghs works better and dont take all the dust in my laptop 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;amer alel;I own this Its weak dont buy
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;chad fernando;My gpu averages about 4050s celcius is that normal When i get intense gaming it reaches up to 60s
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;1999adan;yay Monster cat
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;MinecraftProz1000;LINK 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;yaboyjorge18;nice intro use a normal voice
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Julian Di Angelo;asus g75 XD
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;kyle morris;Will it fit under a ps3 Need to no might buy one for my ps3
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Cool :D and youre english is fine thrust me Anyway if you liked my video please SUBSCRIBE and like it so more people can see it Thank you :)
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;dwayne5495;where
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Abandoned Wombat;I have a Sony vaio VPCCW26FA (14) would you recommend it
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;carbonmaster2;Does anyone know where i can get it in the uk
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;alexkrat92;90 degrees holy mother of god thats hot will it work with a laptop wich exaust air from the left side
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;stepan12;uhhm i have got a laptop (hp probook 4740s) and i have never played any games before so i want this coolpad does it keep my laptop cool if i play heavy games like gta5 because heating affects the performance of my laptop
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Wow thats cool :D Please SUBSCRIBE to my channel for the quick reply I gave you :)) and (obviously) if you enjoyed my video Cheers Fabio
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;TheChan159;Mo money  No problems
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;dsa413690;why does it have two usb portals 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Ben Stewart;I know you posted this 5 months ago but if you really did get this amazing fan could you tell me what this cooling pads name is Cos that is cheap :3
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;yaboyjorge18;LOL sorry that was during the beggining where you were using that deep voice and i thought u were gunna do it for the whole video
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;aquaawesomehao117;Lies my laptop is 184 inch
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Thx :D be sure to SUBSCRIBE to my channel as well if you enjoyed my content :D Cheers  :)
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Portoajs Place;which one
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;xXTheLionKing4EverXx;I play alot of games even 24 hrs and sometimes my laptop crashestell me please if this is wroth it for an gaming person XD 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Portoajs Place;where did you get it
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;12VeTtE21;where did you get it and what is it called
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;Charlie Watson;Do you have a website I could buy this from I cant seem to find it anywhere
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;xRmgTv;Great review Im buying this now :)
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;The Kantz;i have that fan because is not working is have me overheating in 7 months
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Hahah let me know as well if you find out :)) :D
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;Thx Please like this video is you considered it useful and also SUBSCRIBE to my channel for more videos Im posting about 24 videos per day Also please give me a like on FacebookTwitter and also check out my blog: Cheers
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;dovla boskovic;i have this cooling pad but my is caling sboxits copy of cooler master X1 but do the jobfinesorry for my english
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;sergyu123456;This is the first time I bought one and I was wondering is it normal for it to just stop even turn off the lights or is it broken I first thought it was the cable but it isnt 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;ZONEofTECH;good for you :)
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;yaboyjorge18;just shared this a bunch i hope u get more views ure good
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;andreidmannn;good presentation mani was really looking for an opinion on what i should buy 
Tech;ZONEofTECH;Best Notebook Cooling Pad Serioux Coolix: Unboxing and Review;4.87368;92;3;8Lmexv4R2eg;lordyick;Sory dude you got ripped of i got a cooling pad for 5 that can reach speeds up to 2800 rpm
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;MrLuketheawesome1;1000th view
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;ZONEofTECH;Thx for your support :D I would really appreciate it if you subscribed to my channel for more awsome videos :D Cheers Dashional
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;ZONEofTECH;Ive started a gaming channel ZONE0fGAMING Check that out Ive already started uploading some gaming videos and will probably even do a minecraft series in the near future :)
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;Chimh359;I ill get It After An 1 Month
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;givenheita;Am dying to have this:(
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;balodis10;:D i we all saw your little secret at 9:15 (aka u play minecraft)why not do a coop sieries with your friends
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;Dashional;Awesome
Tech;ZONEofTECH;Apple MacBook Pro 13 (Early 2011): Unboxing and Tour;5;12;0;oNaFMJiJB9w;Dashional;Done buddy )
Tech;ZONEofTECH;Samsung 830 Series SSD  UNBOXING;4.375;7;1;2V14XtFU9-A;kakoulos;How about TRIM What are the SAMSUNG 830 implications
Tech;ZONEofTECH;Apple AirPort Express:UNBOXING;5;7;0;jICOwt0gRmQ;Lewy Blaza;dat clock in the background B) 
Tech;googledeveloper;GDC 2014: Google Developer Day Kickoff;4.91111;44;1;tSCMO0MZWNQ;adam kimm;first also cant wait for android gaming speeches
Tech;googledeveloper;GDC 2014: Google Developer Day Kickoff;4.91111;44;1;tSCMO0MZWNQ;b j;super
Tech;googledeveloper;GDC 2014: Google Developer Day Kickoff;4.91111;44;1;tSCMO0MZWNQ;Eduardo Pauli;Google Developers
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Gabriela Tlaseca;Recordando nuestra platica con Nicolas Bortolotti Program Manager de Google en el Google Developer Bus Mxico googledevelopers Mucho Talento en la regin
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Nicolas Bortolotti;Gabriela Tlaseca muchas gracias por la entrevista y espacio para compartir el potencial de nuestra regin 
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Nicolas Bortolotti;Jose Berna gracias por los comentarios es un placer compartir el potencial innovador de nuestra regin
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Jose Berna;Y vos que ests ah qu estas haciendo by Nicolas Bortolotti 
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Elio Bastias;Gabriela Tlaseca muchas gracias por la entrevista y espacio para compartir el potencial de nuestra regin 
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Jose Berna;Muchas gracias Nicolas Bortolotti stos son los eventos que motivan las startup de Latinoamerica 
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Carmen Martinez;Recordando nuestra platica con Nicolas Bortolotti Program Manager de Google en el Google Developer Bus Mxico googledevelopers Mucho Talento en la regin
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Catalano Gabriel;Gabriela Tlaseca muchas gracias por la entrevista y espacio para compartir el potencial de nuestra regin 
Tech;googledeveloper;Google Developer Bus: El American Idol de los desarrolladores;5;10;0;C9-lZ42gW0Q;Patricia Isabel Garcia;Recordando nuestra platica con Nicolas Bortolotti Program Manager de Google en el Google Developer Bus Mxico googledevelopers Mucho Talento en la regin
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Google Developers;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;GDG Korea;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;agela avarka;Ok kapos esti vgikan and ta ergaPara poli kala ola ta  akomi ta 8) vlepoumeKai oxi mono
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;agela avarka;Po po xamos ginetai Ti na proto deis Simera esti opos exoun ginei ta pragmataOpos dipote xriazomastai xana kai xana tis enimeriseis Ena pragma sasn tis diafimiseis :)) o:) (Y) kala einai ax Gougle Youtube  facebook  vale vale Ta xerretai kalieraTora eimai sxolio
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Shun Shinimaru;I love his accent so a friend finds a really nice game and maybe you want to check it out so you go to youtube  I dont know if adorable is the right word but I love his accent 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;YouTube for Developers;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Bill Jeffries;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Diego Bayona;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Habil Mohidin;Google Developers 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Sorin Cristian;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Daniel D Moore;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Stefan Hoth;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Matias Molinas;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Supercharge your game with YouTube;4.71429;13;1;GpYK9L9ur6U;Fumiko Kurano;Video: Supercharge Your Game With YouTubeIbrahim Ulukaya Developer Advocate for YouTube talks about how game developers can leverage the YouTube API and Googles developer ecosystem to deliver a winning formula from our recent Google Developers Summit youtube  api  developers  games 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Shawn Drape;This video with Marc Cohen about GCE and Docker has been really nice but Id love a view of the slidesdemos as well
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Mandy Waite;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Vincent Lowe;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Sharif Salah;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;HansJoachim Weber;Tablet and Laptop at eye Level
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Jyrki Puttonen;Yet another reason to be excited about Docker Most of the talk is really about Google services but in the end theres a good stuff about usage of docker
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Kazunori Sato;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Dan Sanderson;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Alex Maier;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Jason Wang;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Brian Dorsey;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Alpha Yang;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Bruno Souza;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Docker;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Mark Bridge;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Google Compute Engine and Docker;5;9;0;mQspG45TYJw;Shuja Rafi;Awesomeness The great Marc Cohen talking about Docker and Compute Engine at the London Docker Meetup last monthdockermeetup  googlecloudplatform  computeengine 
Tech;googledeveloper;Caching on Googles Cloud Platform;5;2;0;uFbfULXoXn8;Bruno Hautzenberger;Yesterday I joined a Hangout on Air with the Google Cloud Platform Team about Caching on their Platform A very important topic in terms of performance It is now available on Youtube and you should watch it if you missed it yesterdayCaching on Googles Cloud Platform
Tech;googledeveloper;Caching on Googles Cloud Platform;5;2;0;uFbfULXoXn8;HansJoachim Weber;Tablet and Laptop at eye Level
Tech;googledeveloper;Caching on Googles Cloud Platform;5;2;0;uFbfULXoXn8;Ani Hatzis;Presentation about the various caching options available in App Engine
Tech;googledeveloper;Caching on Googles Cloud Platform;5;2;0;uFbfULXoXn8;Said Fuad;cloud googlecloudplatform
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Google Developer Groups;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;HansJoachim Weber;Tablet and Laptop at eye Level
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Erick Mendona;Thats a great tool and its great how developers can extend and create tools for tuning the applications costs
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Said Fuad;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Mercy Orangi;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;GDG Thessaloniki;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;GDG Nairobi;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Michelantonio Trizio;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;Cloud Platform Billing API  a sample Billing Data App;5;7;0;L3-e9imswtk;Nabil Mosali;source code for the sample app now available on GitHubhttps:githubcomGoogleCloudPlatformbillingexportpython
Tech;googledeveloper;GdayX  DevFest Piura 2013  GDG Piura;5;2;0;UCXcfaoJ3Tc;Milton Yarleque;Esto fue nuestro comienzo en el 2013 muchas gracias a todos por su participacinEste 2014 seguiremos avanzando con ms eventos para ustedes Comparte este vdeo gdgpiura http:youtubeUCXcfaoJ3Tc
